280双层生态杯,FGK--2028,件(20只),635×450×255,40,真空事业部
380双层生态杯,FGK--2029,件(20只),635×450×255,42,真空事业部
400双层生态办公杯,FGK--2030,件(16只),636×400×260,46,真空事业部
FGA双层瓷胆办公杯,,只,636×400×260,32.1,真空事业部
280瓷韵生态杯（瓷胆）,FGL-3313,件(12只),636×400×260,188,真空事业部
260超炫真空杯1型(劈花),FGL--3103,件(20只),565×340×235,50,真空事业部
280超炫生态杯（瓷胆）,FGL—3312,件(20只),,80,真空事业部
400超炫生态办公杯,FGL—3324,件(16只),,92.8,真空事业部
360超炫真空杯1型(劈花),FGL--3102,件(20只),565×340×245,53,真空事业部
360超炫真空杯2型(礼盒),FGL--3121,件(20只),565×340×235,53,真空事业部
420超炫真空杯2型(礼盒),FGL--3122,件(20只),565×340×235,58,真空事业部
360超炫真空嵌表杯,FGL--3127,件(20只),630×450×260,88,真空事业部
350超炫真空杯3型,FGL--3277,件(20只),,63.8,真空事业部
420超炫真空杯3型,FGL--3270,件(20只),,68.8,真空事业部
420超炫真空办公杯3型,FGL--3271,件(16只),,82,真空事业部
500超炫真空办公杯3型,FGL--3272,件(16只),,88,真空事业部
富光玻璃杯(精品)(描金)大号,FGH-2122,件(20只),490×440×232,40,玻璃事业部
富光玻璃杯(精品)(描金)中号,FGH-2123,件(20只),500×440×236,38,玻璃事业部
富光玻璃杯(精品)(描金)小号,FGH-2124,件(20只),490×440×232,34,玻璃事业部
双层玻璃办公杯  大号,FGH-2121,件(16只),655×435×220,50,玻璃事业部
双层玻璃办公杯 中号,FGH-2120,件(16只),590×380×200,46,玻璃事业部
双层玻璃办公杯 小号,FGH-2128,件(16只),590×380×200,42,玻璃事业部
富光玻璃杯(精品)(描金)特号,FGH-2140,件(16只),490×440×232,46,玻璃事业部
富光玻璃套装(3件套),FGH-2139,件(10只),640×480×250,108,玻璃事业部
极品玻璃杯 小号,FGH-2152,件(16只),635×405×270,86,玻璃事业部
极品玻璃杯 中号,FGH-2151,件(16只),635×405×270,88,玻璃事业部
极品玻璃杯 大号,FGH-2150,件(16只),635×405×270,90,玻璃事业部
极品办公杯 小号,FGH-2155,件(16只),640×445×280,96,玻璃事业部
极品办公杯 中号,FGH-2154,件(16只),640×445×280,98,玻璃事业部
尊贵玻璃杯 小号,FGH-2180,件(18只),513×492×240,36.6,玻璃事业部
尊贵玻璃杯 中号,FGH-2179,件(18只),513×492×240,38.6,玻璃事业部
尊贵玻璃杯 大号,FGH-2178,件(18只),513×492×240,40.6,玻璃事业部
尊贵办公杯 中号,FGH-2182,件(18只),620×499×216,46.6,玻璃事业部
尊贵办公杯小号,FGH-2183,件(18只),620×499×216,44.6,玻璃事业部
特号尊贵玻璃杯,,只,620×499×216,53,玻璃事业部
精工玻璃杯 小号,FGH-2162,件(30只),440×380×210,17.8,玻璃事业部
精工玻璃杯 中号,FGH-2161,件(30只),615×365×235,18.8,玻璃事业部
精工玻璃杯  大号,FGH-2160,件(30只),615×365×235,21,玻璃事业部
精工玻璃办公杯  小号,FGH-2165,件(16只),535×315×195,24.8,玻璃事业部
精工玻璃办公杯   中号,FGH-2164,件(16只),540×340×195,26.8,玻璃事业部
精彩玻璃杯特号,221-500,件(20只),635×345×245,19.8,玻璃事业部
精彩玻璃杯大号,FGH-221-320,件(20只),635×435×245,16.8,玻璃事业部
精彩玻璃杯中号,FGH-221-280,件(20只),635×435×245,15.8,玻璃事业部
精彩玻璃杯小号,FGH-221-200,件(20只),635×435×245,14.8,玻璃事业部
精彩玻璃办公杯中号,FGH-221B-320,件(20只),635×435×245,18.8,玻璃事业部
精彩玻璃办公杯小号,FGH-221B-260,件(20只),635×435×245,16.8,玻璃事业部
精彩玻璃三件套,222-540,件(10套),690×500×270,55,玻璃事业部
精彩玻璃二件套,222-540,件(10套),655×455×245,38.8,玻璃事业部
精致玻璃杯特号,FGH-2195,件(30只),510×425×205,18.8,玻璃事业部
精致玻璃杯大号,FGH-2190,件(30只),440×370×210,11.8,玻璃事业部
精致玻璃杯中号,FGH-2191,件(30只),435×365×200,10.8,玻璃事业部
精致玻璃杯小号,FGH-2192,件(30只),355×295×180,9.8,玻璃事业部
精致玻璃办公杯中号,FGH-2193,件(20只),460×420×170,14.8,玻璃事业部
精致玻璃办公杯小号,FGH-2194,件(20只),420×385×172,13.8,玻璃事业部
400超越太空杯2型,FGA--1339-2,件(48只),460×310×345,4.5,塑胶事业部
500超越太空杯2型,FGA--1340-2,件(48只),471×320×410,5.2,塑胶事业部
400超越太空杯1型,,件(48只),460×310×345,4.5,塑胶事业部
精致单层玻璃杯中号,FGH-201-460,件(40只),545×345×205,7.9,玻璃事业部
精致单层玻璃杯小号,FGH-201-280,件(40只),490×310×175,7.5,玻璃事业部
大暖壶,,件(50只),,3.6,塑胶制品
25KG灰桶,,只,,15,塑胶制品
25KG黑桶,,只,,15,塑胶制品
50KG(1.9)桶,,只,,45,塑胶制品
科大桶,,只,,48,塑胶制品
科大桶(无内塞),,只,,35,塑胶制品
中白水舀,,件(100只),,1.4,塑胶制品
小暖壶,,件(100只),,2,塑胶制品
特大暖壶,,件(40只),,4,塑胶制品
小洒水壶,,件(15只),,4.9,塑胶制品
大洒水壶,,件(15只),,8.6,塑胶制品
注塑5P,,件(12只),,6.2,塑胶制品
精品5P,,件(30只),,4.4,塑胶制品
吹塑5P,,件(30只),,4.2,塑胶制品
上海5P,,件(30只),,3.6,塑胶制品
吹塑8P,,件(20只),,6.7,塑胶制品
吹塑5P(带盖),,件(30只),,4.5,塑胶制品
低花痰盂,,件(24只),,3.4,塑胶制品
高花痰盂,,件(18只),,4.3,塑胶制品
低脚痰盂,,件(30只),,3.1,塑胶制品
0.8L喷雾器,,件(20只),,5.6,塑胶制品
1.5L喷雾器,,件(15只),,7,塑胶制品
注塑8P,,件(12只),,8.6,塑胶制品
2.2L喷雾器,,件(15只),,8.5,塑胶制品
吹塑5P盖,,只,,0.3,塑胶制品
2380ML暖壶,,件(30只),,7.6,塑胶制品
大便壶,,件(40只),,3,塑胶制品
50KG(1.9)兰桶(无内塞),,只,,35,塑胶制品
25KG油壶,,件(3只),,21.2,塑胶制品
10KG油壶,,件(12只),,12.2,塑胶制品
2.5KG油壶,,件(48只),,3.6,塑胶制品
5KG油壶,,件(24只),,7,塑胶制品
25KG白桶,,只,,26.8,塑胶制品
精锐玻璃杯精装中号,FGH-233-280,件(20只),680×425×255,28.8,玻璃事业部
精锐玻璃杯普装中号,FGH-235-280,件(30只),430×365×215,16.8,玻璃事业部
精英玻璃杯中号,251-280,件(20只),505×405×270,48.6,玻璃事业部
精英玻璃办公杯中号,251B-320,件(16只),625×360×240,56.6,玻璃事业部
富光单层玻璃杯(中),FGH-2135,件(40只),545×340×190,7.6,玻璃事业部
富光单层玻璃杯(中小),FGH-2136,件(40只),535×335×147,7.4,玻璃事业部
富光单层玻璃杯(小),FGH-2137,件(40只),470×295×180,7,玻璃事业部
富光单层玻璃杯(小小),FGH-2138,件(40只),470×295×148,6.8,玻璃事业部
单层办公杯中号,FGH-2205,件(20只),445×420×170,14.8,玻璃事业部
单层办公杯小号,FGH-2206,件(20只),415×385×160,13.8,玻璃事业部
260玻璃泡茶师,FGH-2185,件(20只),520×430×280,38,玻璃事业部
200玻璃泡茶师,FGH-281-200,件(20只),520×430×280,32,玻璃事业部
富光玻璃茶壶,284B-1000,件(6套),535×430×175,75,玻璃事业部
小号茶壶,,套,535×430×175,180,塑胶事业部
富光金砂茶具套装(4套),FJS101-380,件(4套),535×430×175,560,塑胶事业部
富光金砂茶具套装(8套),FJS102-360,件(8套),535×430×175,440,塑胶事业部
富光金砂自动冲茶壶套装,FJS801-380,件(4套),535×430×175,560,塑胶事业部
富光金砂自动冲茶杯,FJS802-260,件(8套),535×430×175,228,塑胶事业部
富光金砂自动冲茶杯套装,FJS804-260,件(4套),535×430×175,288,塑胶事业部
富光金砂自动冲茶杯（玻璃杯体）,FJS803-260,件(8套),535×430×175,228,玻璃事业部
茶马古道茶具,,套,535×430×175,468,塑胶事业部
精行俭德茶具,,套,535×430×175,368,塑胶事业部
和谐韵茶具,,套,535×430×175,228,塑胶事业部
三和尚,,套,535×430×175,60,塑胶事业部
悦荷品缘茶具,,套,535×430×175,368,塑胶事业部
厚德载物茶具,,套,535×430×175,288,塑胶事业部
润行茶具,,套,535×430×175,188,塑胶事业部
棋语茶具,,套,535×430×175,488,塑胶事业部
花贵茶具,,套,535×430×175,268,塑胶事业部
茗香茶具,,套,535×430×175,158,塑胶事业部
富光玻璃泡茶器500ml,268B-500,件(6套),,56.8,玻璃事业部
中号茶壶,,只,535×430×175,260,塑胶事业部
大号茶壶,,只,535×430×175,300,塑胶事业部
杯子小号,,只,535×430×175,80,塑胶事业部
精品茶具,,套,535×430×175,600,塑胶事业部
大内泡,,套,535×430×175,300,塑胶事业部
小四方茶具,,套,535×430×175,260,塑胶事业部
手提茶具,,套,535×430×175,400,塑胶事业部
大水晶工艺杯,223-320,件(18只),505×490×245,70,玻璃事业部
中号多棱水晶玻璃杯,G106-280,件(20只),520×430×280,128,玻璃事业部
大号多棱水晶玻璃杯,G106-320,件(20只),520×430×280,138,玻璃事业部
中号多棱水晶办公杯,G106-320B,件(16只),520×430×280,148,玻璃事业部
小号多棱水晶办公杯,G106-260B,件(16只),520×430×280,138,玻璃事业部
中水晶工艺杯,223-280,件(18只),505×490×245,66,玻璃事业部
中水晶工艺办公杯,223B-260,件(18只),615×495×220,72,玻璃事业部
大水晶型玻璃杯,227-320型,件(20只),520×430×255,40,玻璃事业部
二代中水晶型玻璃杯,267-280,件(20只),520×420×255,38,玻璃事业部
中水晶型玻璃杯,227-280型,件(20只),520×420×255,38,玻璃事业部
中水晶型玻璃办公杯,227B-320型,件(16只),575×380×225,46,玻璃事业部
中水晶型玻璃泡茶师,281-260,件(20只),520×430×280,48.8,玻璃事业部
大水晶型杯盖,,只,520×430×280,4,玻璃事业部
礼品型玻璃杯  小号,FGH--2174,件(20只),530×451×245,26.8,玻璃事业部
礼品型玻璃杯  中号,FGH--2173,件(20只),530×451×245,28.8,玻璃事业部
礼品型玻璃杯  大号,FGH--2172,件(20只),530×451×245,30.8,玻璃事业部
礼品型办公杯  中号,FGH--2176,件(18只),620×499×216,38.8,玻璃事业部
礼品型办公杯  小号,FGH--2177,件(18只),615×495×220,36.8,玻璃事业部
银象玻璃杯中号（精装）,232-280,件(20只),520×420×255,28.8,玻璃事业部
银象玻璃杯中号（普装）,234-280,件(30只),430×365×215,20,玻璃事业部
动力太空杯600ml,FGA--1347,件(48只),450×310×435,6.2,塑胶事业部
动力太空杯1000ml,FGA--1348,件(48只),533×357×500,9,塑胶事业部
动力太空杯2000ml,,件(30只),533×357×500,13.6,塑胶事业部
磨砂玻璃杯中号,231-280,件(30只),440×370×210,13.6,玻璃事业部
磨砂玻璃杯小号,231-200,件(30只),375×315×185,12.8,玻璃事业部
义乌动感大盖,,只,,1.5,塑胶事业部
茶马仕抽屉礼盒,,只,,2.5,*
手提袋,,只,,1.5,*
运费,,只,,1,*
手提盒,,只,,2.5,*
定制手提盒,,只,,2,*
换盒费用,,只,,1,*
打样及快递费,,只,,1,*
外箱,,只,,1,*
10只装小包装,,只,,1,*
精品塑瓷白盖,,只,,3,*
义乌硅胶吸管,,只,,0.55,塑胶事业部
科大桶外盖,,只,,4.5,*
打样费,,只,,1,*
印刷费,,只,,1,真空事业部
退货,,只,,1,真空事业部
动感大盖,,只,,1.5,塑胶事业部
动感小盖,,只,,1.3,塑胶事业部
小号动感铝盖,,只,,1.5,塑胶事业部
富光杯（塑胶）,,只,,1,塑胶事业部
富光杯（玻璃）,,只,,1,玻璃事业部
富光杯（真空）,,只,,1,真空事业部
塑胶杯订版版费,,只,,50,塑胶事业部
不锈钢茶叶筒,,只,,27.5,真空事业部
让利,,只,,1,真空事业部
高口杯盖,,只,,2,真空事业部
兰大褂,,件,,0,财务部
文化衫,,件,,0,财务部
茶叶,,斤,,0,财务部
圆珠笔,,只,,0,财务部
雨伞,,把,,0,财务部
卸货费,,只,,1,财务部
大号动感铝盖,,只,,2.5,塑胶事业部
玻璃杯订版版费,,只,,50,玻璃事业部
安全帽,,只,,1,塑胶事业部
塑料尺,,只,,0.8,塑胶事业部
笔记本,,只,,0,*
精品塑瓷内盖+硅胶圈,,套,,3.25,*
方盒,,只,,10,*
包,,只,,0,*
夹克衫,,件,,0,*
台历,,只,,0,*
挂历,,只,,0,*
合格证,,只,,0.5,*
真空杯订版版费,,只,,50,真空事业部
说明书,,只,,0.6,*
附加费,,只,,1,*
激光雕刻费,,只,,1,*
盖,,只,,1,*
提绊,,只,,1,*
内塞,,只,,1,*
义乌吊卡,,只,,0.1,塑胶事业部
安全帽订版版费,,只,,40,安全帽事业部
真空杯订版版费,,只,,40,真空事业部
玻璃杯订版版费,,只,,40,玻璃事业部
茶艺玻璃杯大号,261-320,件(30只),440×370×215,13.8,玻璃事业部
茶艺玻璃杯中号,261-280,件(30只),440×370×205,12.8,玻璃事业部
茶艺玻璃杯小号,261-200,件(30只),371×310×180,11.8,玻璃事业部
茶艺玻璃办公杯中号,261B-320,件(20只),450×420×170,16.8,玻璃事业部
茶艺玻璃办公杯小号,261B-260,件(20只),515×295×170,13.8,玻璃事业部
彩艺玻璃杯中号,260-280,件(30只),430×360×200,12.8,玻璃事业部
彩艺玻璃杯小号,260-200,件(30只),390×325×190,11.8,玻璃事业部
中彩艺办公杯,260B-320,件(20只),390×325×190,15.8,玻璃事业部
E动彩艺玻璃杯,BEST06-1007,只,390×325×190,13.3,玻璃事业部
彩艺玻璃杯大号,260-320,件(30只),430×360×200,14.8,玻璃事业部
多彩玻璃六件套装,253-1260,件(6套),495×495×175,40.8,玻璃事业部
多彩玻璃四件套装,253-840,件(6套),510×345×175,28.8,玻璃事业部
多彩玻璃杯,253-210,件(30只),455×380×168,6.8,玻璃事业部
精艺玻璃杯大号,256-320,件(20只),625×465×260,15.8,玻璃事业部
精艺玻璃杯中号,256-280,件(20只),625×465×260,13.8,玻璃事业部
精艺玻璃杯小号,256-200,件(20只),625×465×260,12.8,玻璃事业部
精艺玻璃办公杯中号,256B-320,件(20只),625×450×255,17.8,玻璃事业部
精艺玻璃办公杯小号,256B-260,件(20只),625×450×255,15.8,玻璃事业部
中号黑晶玻璃工艺杯,283-280,件(20只),605×450×270,78,玻璃事业部
大号黑晶玻璃工艺杯,283-320,件(20只),605×430×270,80,玻璃事业部
中号黑晶玻璃工艺办公杯,283B-320,件(16只),675×435×245,88,玻璃事业部
特号黑晶玻璃口杯,283-500,件(16只),675×435×245,118,玻璃事业部
大银龙玻璃杯,292-320,件(20只),635×430×265,90,玻璃事业部
中银龙玻璃杯,292-280,件(20只),635×430×265,88,玻璃事业部
中银龙玻璃办公杯,292B-320,件(16只),,98,玻璃事业部
水晶精艺玻璃杯大号,257-320,件(20只),625×450×255,38,玻璃事业部
水晶精艺玻璃杯中号,257-280,件(20只),625×450×255,35,玻璃事业部
水晶精艺办公杯中号,257B-320,件(20只),625×450×255,48,玻璃事业部
中精艺单层玻璃杯,258-350,件(30只),420×350×205,12.8,玻璃事业部
小精艺单层玻璃杯,258-280,件(30只),375×315×205,11.8,玻璃事业部
小精艺单层玻璃办公杯,258B-350,件(20只),415×375×175,14.8,玻璃事业部
中精艺单层休闲玻璃杯,255A-300,件(30只),,11.8,玻璃事业部
小精艺单层休闲玻璃杯,255A-200,件(30只),,10.8,玻璃事业部
特号精艺单层口杯,258-500,件(30只),,15.8,玻璃事业部
特制G008水晶单层玻璃杯,,只,,16,玻璃事业部
中欣艺玻璃杯,259-280,件(30只),425×355×210,12.8,玻璃事业部
大欣艺玻璃杯,259-320,件(30只),460×385×220,13.8,玻璃事业部
中欣艺玻璃办公杯,259B-320,件(20只),445×410×185,16.8,玻璃事业部
中欣艺内盒,,只,445×410×185,0.4,玻璃事业部
大欣艺内盒,,只,445×410×185,0.45,玻璃事业部
